track_id,track_name,artist,genre,release_year,danceability,energy,tempo,streams
1762,Paradise Paradise,Kenneth Smith,Soul,2010,0.227,0.345,98,5222252
1763,Sky Fire,Diane Perez,Electronic,2006,0.836,0.681,120,1850966
1764,Night Sky,Janet Stein,R&B,2021,0.803,0.353,109,5162414
1765,Light Fire,Jessica Cox,Soul,2021,0.763,0.465,87,3709108
1766,Heart Lonely,Kenneth Walker,Pop,2013,0.678,0.704,142,3205404
1767,Paradise Sky,Danielle Roberts,Electronic,2009,0.775,0.866,131,4536529
1768,Broken Forever,Melanie Huffman,Soul,2006,0.722,0.29,92,1321697
1769,Lonely Shadow,Tammy Wade,Hip-Hop,2007,0.697,0.859,129,6618522
1770,Dream Fire,Gabrielle King,Alternative,2009,0.517,0.322,110,3452253
1771,Light Paradise,Michael Sullivan,Soul,2005,0.437,0.49,87,3132492
1772,Sky Light,Amanda Gray,Soul,2001,0.279,0.382,101,4565698
1773,Shadow Light,Tina Torres,R&B,2022,1,0.672,104,5135067
1774,Forever Light,Michelle Jones,Alternative,2008,0.718,0.327,102,2125656
1775,Paradise Lonely,Austin Rowland,Electronic,2010,0.654,0.902,129,2600702
1776,Paradise Night,Joe Baker,Hip-Hop,2021,0.759,0.639,115,2631491
1777,Shadow Love,Justin Anderson,Hip-Hop,2022,0.624,0.419,135,2458397
1778,Night Forever,Michelle Wilkinson,Hip-Hop,2001,0.785,0.632,98,2596135
1779,Shadow Night,Ricky Johnson,Electronic,2008,0.869,0.752,118,2970560
1780,Love Fire,Gerald Carpenter,Soul,2015,0.405,0.291,121,3676091
1781,Night Shadow,John Miller,Soul,2022,0.355,0.296,97,4235115
1782,Night Shadow,Scott Vang,R&B,2006,0.851,0.7,126,3686697
1783,Paradise Fire,Vanessa Salas,R&B,2000,1,0.206,111,2155108
1784,Paradise Paradise,Chelsea Pacheco,Pop,2007,0.76,0.775,128,4716976
1785,Fire Light,Wendy Smith,Hip-Hop,2000,0.837,0.391,168,2089219
1786,Lonely Fire,Eric Mullins,Rock,2005,0.642,0.87,128,8101722
1787,Sky Love,Christina Harper,Pop,2022,0.653,0.647,113,5141907
1788,Paradise Forever,Eric Gibson,Hip-Hop,2000,0.825,0.565,140,1425321
1789,Paradise Paradise,Rebecca Carroll,Electronic,2006,0.767,0.88,129,2714253
1790,Sky Light,Dalton Sanchez,Hip-Hop,2017,1,0.7,106,3391246
1791,Love Broken,Renee Acevedo,Alternative,2008,0.748,0.544,127,5253882
1792,Light Lonely,James Le,Alternative,2017,0.659,0.407,113,3853644
1793,Love Heart,Karla Lewis,R&B,2023,1,0.254,157,7487659
1794,Sky Night,Brandon Smith,Rock,2021,0.608,0.802,135,2954988
1795,Love Night,Julie Brown,Hip-Hop,2023,0.714,0.805,182,6531227
1796,Shadow Night,James Lozano,Alternative,2003,0.732,0.503,136,2464080
1797,Shadow Night,Amanda Miller,Hip-Hop,2018,0.79,0.728,136,1659162
1798,Night Dream,Jennifer Hines,Pop,2016,0.597,0.597,76,3446339
1799,Forever Heart,Lisa Guerrero,Electronic,2020,1,0.852,129,1181915
1800,Dream Heart,Dr. Jacob West,R&B,2022,0.93,0.535,99,7917904
1801,Lonely Paradise,Ryan Mckinney,Rock,2023,0.636,0.792,164,1792948
1802,Fire Forever,Angel Hodges,Pop,2014,0.569,0.808,23,3180041
1803,Heart Broken,Vanessa Sims,Hip-Hop,2012,0.608,0.609,125,2869769
1804,Lonely Dream,Ashley Thompson,Soul,2001,0.668,0.541,117,4487249
1805,Fire Paradise,Sarah Mitchell,Pop,2017,0.665,0.611,68,3340982
1806,Night Dream,Paul Nguyen,Electronic,2023,0.777,0.787,144,1000864
1807,Love Fire,Roy Ramos,Pop,2019,0.426,0.689,129,865631
1808,Heart Paradise,Deborah Figueroa,Soul,2012,0.457,0.424,90,1690994
1809,Paradise Dream,Juan Simpson,Alternative,2003,0.331,0.549,140,2935877
1810,Fire Forever,Allison Collins,Alternative,2007,0.578,0.625,118,1300624
1811,Shadow Love,Erica Watkins,Electronic,2004,0.888,0.939,140,2519137
1812,Love Lonely,Jacqueline Lynch,Alternative,2010,0.596,0.285,116,3092421
1813,Broken Fire,Stephanie Walsh,Electronic,2001,0.849,0.914,125,1810355
1814,Dream Broken,Donna Brown,Electronic,2009,0.741,1,125,1474262
1815,Light Paradise,Rebecca Evans,Electronic,2020,0.912,0.886,107,3365191
1816,Night Fire,Ryan Flores,Electronic,2014,0.948,1,121,1295973
1817,Light Fire,Bradley Hanson,Alternative,2016,0.773,0.772,125,2920458
1818,Night Sky,Charles Torres,Alternative,2010,0.115,0.539,136,4912443
1819,Broken Broken,Ryan Marsh,Rock,2013,0.558,0.846,120,1760815
1820,Fire Love,Sarah Smith,R&B,2006,0.761,0.42,187,7755775
1821,Heart Fire,Barbara Simmons,Rock,2019,0.725,0.921,115,3295878
1822,Fire Light,Joseph Kaufman,Alternative,2002,0.823,0.438,117,2449961
1823,Forever Night,Katrina Watkins,Alternative,2010,0.615,0.518,118,2681838
1824,Paradise Night,Evelyn Wilson,Hip-Hop,2007,0.686,0.26,149,7313825
1825,Shadow Shadow,Sydney Miller,Pop,2011,0.969,0.829,109,4231245
1826,Forever Fire,Kristen Vaughn,Electronic,2019,0.727,0.914,141,1821259
1827,Heart Dream,Nicholas Jarvis,R&B,2006,0.731,0.203,122,7231557
1828,Forever Forever,Paula Ramos,Soul,2000,0.34,0.367,70,8061119
1829,Shadow Lonely,Tara Avila,Electronic,2007,0.848,0.938,131,2619575
1830,Lonely Dream,Collin Thomas,Alternative,2019,0.553,0.633,96,4792521
1831,Heart Light,Ashley Carter,Alternative,2018,0.553,0.532,107,4781117
1832,Dream Sky,Katherine Miller,Rock,2015,0.661,0.791,107,2752171
1833,Broken Dream,Candice Daniel,R&B,2014,0.752,0.5,165,4306723
1834,Broken Love,Ashley King,Soul,2008,0.21,0.322,91,4872981
1835,Light Night,Jacqueline Johnson,Alternative,2021,0.407,0.65,133,2678683
1836,Lonely Night,Deanna Brown,Hip-Hop,2014,0.807,0.656,126,2758057
1837,Paradise Fire,Beverly Smith,Rock,2000,0.574,0.765,153,2836505
1838,Love Lonely,Christina Perry,R&B,2003,0.757,0.815,114,3338941
1839,Paradise Night,Crystal Sanchez,Pop,2007,0.44,0.798,132,3145203
1840,Broken Paradise,Alison Wilson,Rock,2014,0.647,0.554,130,3445320
1841,Night Paradise,Heidi Jacobs,Soul,2011,0.522,0.405,110,7290181
1842,Paradise Shadow,Bryan Ware,Hip-Hop,2011,0.661,0.739,117,1575345
1843,Night Broken,Robert Goodman,Soul,2010,0.685,0.299,92,7421355
1844,Sky Dream,Anna Bowers,Soul,2004,0.407,0.423,90,4385206
1845,Night Shadow,Ryan Hoover,R&B,2001,0.534,0.453,110,2404530
1846,Night Love,Lisa Johnson,Alternative,2017,0.693,0.381,106,2085321
1847,Heart Fire,Jose Roberts,Soul,2007,0.149,0.367,83,3517546
1848,Heart Heart,Christian Jones,Hip-Hop,2005,0.812,0.447,146,2073801
1849,Sky Dream,Joshua Tanner,Alternative,2015,0.574,0.376,121,3179005
1850,Light Shadow,James Coleman,Pop,2000,0.762,0.776,128,6150233
1851,Night Dream,Jennifer Allen,Pop,2021,1,0.892,70,2961600
1852,Broken Lonely,Rebecca Austin,Soul,2002,0.261,0.286,78,7392767
1853,Love Broken,Amanda Adams,Alternative,2021,0.419,0.529,110,3488901
1854,Sky Lonely,Lauren Thompson,R&B,2014,0.32,0.554,116,2386469
1855,Paradise Fire,Brian Wright,Electronic,2017,0.944,0.902,132,3594110
1856,Light Lonely,Charles Mendez,Pop,2004,0.744,0.796,83,3929961
1857,Forever Light,Sean Avila,Alternative,2011,0.7,0.249,146,2106947
1858,Light Broken,Charles Meyers,Rock,2010,0.613,0.765,141,3891645
1859,Forever Broken,Justin Mora,Pop,2004,0.608,0.853,96,6587690
1860,Forever Sky,Jonathan Stafford,Rock,2022,0.468,0.743,124,4673726
1861,Forever Sky,Eric Dixon,Rock,2007,0.51,0.874,149,4963007
1862,Broken Love,William Hardy,Pop,2010,0.933,0.798,90,5488410
1863,Paradise Forever,Patrick Murray,Rock,2016,0.55,0.864,158,13120966
1864,Shadow Fire,Elizabeth Hicks,Electronic,2002,0.977,0.869,132,3166903
1865,Heart Light,John Clark,Pop,2016,0.409,0.587,113,4377975
1866,Heart Forever,Patrick Obrien,Electronic,2011,0.636,0.976,122,1683406
1867,Night Sky,Adrian Green,Hip-Hop,2005,0.695,0.526,120,4781549
1868,Forever Light,Alex Carpenter IV,R&B,2000,0.478,0.314,93,6326339
1869,Paradise Light,Brian Bond,Pop,2018,0.692,0.719,153,8343552
1870,Dream Fire,Ryan Quinn,Hip-Hop,2022,0.761,0.793,152,3243970
1871,Fire Heart,Miranda Wong,Pop,2000,0.55,0.484,23,3599237
1872,Broken Sky,Brooke Rivera,Rock,2016,0.475,0.795,123,2706167
1873,Heart Sky,Thomas Horn,Pop,2021,0.786,0.579,108,3105098
1874,Sky Fire,Deborah Brooks,Alternative,2013,0.517,0.526,98,2881935
1875,Dream Dream,Anne Stone,R&B,2019,1,0.464,55,1332267
1876,Heart Shadow,Tonya Williams,Electronic,2018,0.803,0.862,122,4816719
1877,Heart Forever,Kathy Hunt,Alternative,2003,0.648,0.609,106,3858965
1878,Forever Paradise,Jared Robertson,Electronic,2000,0.766,0.862,149,4304589
1879,Shadow Light,Michael Dunn,Alternative,2012,0.581,0.593,118,2554617
1880,Broken Sky,Andrea Morgan,Rock,2004,0.551,0.883,99,3602145
1881,Fire Night,Steven Richards,R&B,2020,1,0.669,119,3509639
1882,Paradise Heart,Raymond Reed,Electronic,2010,0.744,0.842,118,4650613
1883,Lonely Heart,Richard Davis,Rock,2004,0.487,0.816,132,4899836
1884,Sky Love,Joan Green,Alternative,2005,0.492,0.545,126,5029706
1885,Broken Dream,Jessica Walsh,Alternative,2022,0.559,0.794,150,6091934
1886,Lonely Forever,Brian Ramsey,Hip-Hop,2013,0.482,0.578,166,6317846
1887,Lonely Paradise,Krista Nelson,Soul,2005,0.457,0.24,108,6019616
1888,Dream Dream,Monica Williams,Soul,2001,0.436,0.188,68,5407848
1889,Fire Love,Jason Baker,Pop,2015,0.731,0.643,111,5132785
1890,Lonely Paradise,Kristen Woods,Electronic,2002,1,0.924,105,1272208
1891,Fire Fire,Allison Phelps,Alternative,2022,0.747,0.213,111,2850882
1892,Light Dream,Christine Mcintyre,Hip-Hop,2005,0.721,0.849,135,1544650
1893,Sky Fire,Susan Hawkins,Soul,2002,0.41,0.432,121,4012285
1894,Dream Heart,Tristan Baker,Hip-Hop,2020,0.751,1,129,2414841
1895,Night Shadow,Lori Mcdonald,Rock,2020,0.52,0.835,135,3671600
1896,Love Paradise,Samantha Peterson,Rock,2015,0.584,0.729,126,3873187
1897,Heart Lonely,Clayton Cervantes,Electronic,2014,0.798,0.716,138,5339764
1898,Heart Fire,Danielle Brown,Electronic,2018,0.708,0.818,137,2516112
1899,Love Love,Jeffrey Kramer,R&B,2016,0.949,0.398,81,1790962
1900,Fire Sky,Richard Mason,Alternative,2018,0.545,0.502,116,2642175
1901,Sky Forever,Matthew Morgan,Hip-Hop,2011,0.68,0.678,146,2619847
1902,Heart Sky,Heather Payne,Soul,2023,0.208,0.313,116,7014988
1903,Forever Sky,James Johnson,Electronic,2006,0.866,0.691,115,2863258
1904,Sky Sky,Kara Clayton,Rock,2002,0.513,0.89,112,9820120
1905,Paradise Light,Audrey Carey,Pop,2014,0.97,0.516,104,9629430
1906,Light Shadow,Mary Arias,Rock,2022,0.532,0.829,184,2082090
1907,Paradise Heart,Johnny Walls,Soul,2023,0.537,0.136,107,3684818
1908,Night Sky,William Wilson,R&B,2019,0.315,0.49,118,1350518
1909,Dream Paradise,Samantha Robinson,Alternative,2017,0.58,0.276,86,4162882
1910,Lonely Fire,Elizabeth Burns,Rock,2019,0.851,0.761,137,2842118
1911,Light Dream,Stephen Miller,Soul,2012,0.445,0.479,111,1186174
1912,Dream Fire,James Williamson,Electronic,2007,0.809,0.866,134,3902742
1913,Light Sky,Angela Knox,Pop,2007,0.385,0.519,78,3920958
1914,Dream Light,Marisa Gray,Electronic,2019,0.766,0.645,125,1948826
1915,Sky Light,Rachel Sanchez,R&B,2018,0.647,0.212,148,3286178
1916,Sky Sky,Dan Phillips,R&B,2011,1,0.512,152,4852771
1917,Shadow Heart,Jason Washington,Electronic,2000,0.837,1,125,2491162
1918,Paradise Shadow,Shelly Williams,Hip-Hop,2000,0.825,0.682,141,2830761
1919,Dream Light,Elizabeth Ramsey,Hip-Hop,2008,0.814,0.804,112,2036304
1920,Shadow Shadow,Michael Spencer,Hip-Hop,2015,0.752,0.74,144,7173516
1921,Lonely Paradise,Emily Riley,Soul,2010,0.493,0.483,94,2772153
1922,Lonely Sky,James Rios,Hip-Hop,2011,0.663,0.5,123,3179260
1923,Forever Dream,Amy Conner,Alternative,2019,0.856,0.679,113,959027
1924,Broken Paradise,Kelly Mcintyre,Pop,2002,0.73,0.717,162,5327271
1925,Love Lonely,Raven Estrada,Rock,2006,0.562,0.677,143,1258928
1926,Sky Shadow,Douglas Hubbard,Rock,2012,0.697,0.789,121,6575010
1927,Fire Heart,Steven Conway,Electronic,2008,0.788,0.882,131,2722825
1928,Night Love,Jason Herring,Soul,2020,0.483,0.312,106,2182534
1929,Dream Dream,Jennifer Hill,Pop,2023,0.504,0.729,60,5984897
1930,Love Dream,Michael Castaneda,Pop,2002,0.496,0.94,88,5723694
1931,Forever Sky,Amanda Young,Soul,2009,0.353,0.244,96,2395338
1932,Light Lonely,Melissa Carter,Soul,2001,0.634,0.212,94,3275073
1933,Night Light,Katrina Keller,Hip-Hop,2019,0.92,0.575,122,2336071
1934,Love Paradise,Wayne Weber,Hip-Hop,2012,0.674,0.414,109,3788931
1935,Sky Night,Tina Rogers,Rock,2019,0.467,0.926,100,6331376
1936,Lonely Night,Stephanie Davenport,Pop,2023,0.964,0.568,80,4050169
1937,Night Sky,John Adams,Soul,2013,0.101,0.366,107,2517219
1938,Paradise Forever,Holly Bartlett DVM,Soul,2015,0.566,0.363,88,2434239
1939,Light Heart,Chase Burnett,Soul,2017,0.431,0.356,99,3928240
1940,Paradise Light,David Alexander,Alternative,2006,0.653,0.391,102,2020529
1941,Shadow Heart,Jay Jackson,Hip-Hop,2023,0.825,0.641,144,7296915
1942,Night Broken,Jason Chang,Hip-Hop,2003,0.772,0.734,123,6191212
1943,Paradise Sky,Ryan Ballard,Soul,2019,0.363,0.26,91,3522627
1944,Forever Shadow,Keith Frye,R&B,2018,0.636,0.424,103,6667725
1945,Dream Paradise,Lisa Peters,Hip-Hop,2001,0.596,0.372,118,3045830
1946,Fire Dream,Debra Simpson,Soul,2000,0.65,0.386,78,1777336
1947,Heart Broken,Tonya Hughes,Pop,2019,0.509,0.688,112,4881227
1948,Forever Love,Amanda Le,Electronic,2018,0.655,0.92,128,4532554
1949,Fire Fire,Gabrielle Eaton,Hip-Hop,2008,0.673,0.645,160,4895237
1950,Dream Shadow,Megan Scott,Electronic,2023,0.638,0.854,143,3270757
1951,Paradise Shadow,Elizabeth Wright,Electronic,2019,0.808,0.85,115,4424261
1952,Paradise Light,Linda Sullivan,Electronic,2010,0.979,0.943,138,2718630
1953,Shadow Dream,Stephanie Rivera,Electronic,2010,0.696,0.941,122,4185480
1954,Forever Lonely,Jennifer Williams,R&B,2004,0.607,0.546,84,2288795
1955,Sky Shadow,Eric Kelley,Pop,2013,0.808,0.687,111,7282472
1956,Broken Sky,Jason Douglas,Rock,2008,0.515,0.732,149,1814110
1957,Fire Paradise,Kenneth Davila,Soul,2000,0.511,0.384,98,4932388
1958,Love Sky,Todd Johnson,Soul,2020,0.377,0.308,93,2226446
1959,Lonely Fire,Sarah Hunt,Pop,2004,0.967,0.552,95,4585017
1960,Sky Shadow,Anna Henry,R&B,2013,0.669,0.425,103,2316650
1961,Light Lonely,Heather Anderson,Soul,2005,0.535,0.47,79,2623741
1962,Heart Lonely,Jean Price,Rock,2022,0.478,0.812,126,4371705
1963,Lonely Shadow,Kelly Brady,Pop,2005,0.689,0.67,134,1951144
1964,Sky Sky,Dr. Scott Franco Jr.,Soul,2003,0.578,0.269,93,7557085
1965,Lonely Lonely,Anthony Jackson,R&B,2008,0.626,0.504,95,4797621
1966,Paradise Lonely,Sherri Ortega,Soul,2017,0.309,0.471,111,14395961
1967,Forever Love,Lisa Matthews,Pop,2003,0.622,1,67,5164676
1968,Love Sky,Christopher Gordon,Pop,2010,0.786,0.68,107,2015261
1969,Shadow Broken,John Nelson,Alternative,2017,0.678,0.106,102,4692718
1970,Light Lonely,Michael Jimenez,Electronic,2001,0.577,0.831,121,1654412
1971,Love Heart,Philip Williams,Hip-Hop,2000,0.716,0.648,156,1634543
1972,Lonely Forever,Melvin Young,R&B,2013,0.637,0.082,144,4896650
1973,Sky Lonely,Cameron Armstrong,Rock,2018,0.449,0.753,136,1529001
1974,Shadow Shadow,Amber Gamble,Rock,2003,0.615,0.833,126,8146652
1975,Dream Dream,Judith Todd,R&B,2010,0.721,0.529,117,4284464
1976,Fire Shadow,Jaime Allison,Soul,2006,0.42,0.413,88,3045145
1977,Heart Fire,Juan Santiago,Pop,2008,0.476,0.637,104,1967638
1978,Dream Night,Scott Hardin,R&B,2006,0.46,0.465,127,3418469
1979,Shadow Shadow,Veronica Williams,Soul,2019,0.472,0.401,133,4771235
1980,Dream Shadow,William Oliver,Rock,2020,0.39,0.775,172,1323331
1981,Lonely Night,Michael Hall,Soul,2005,0.298,0.301,96,2164636
1982,Light Dream,Laura Osborn,Rock,2009,0.51,0.803,113,6115210
1983,Night Lonely,Richard Brown,Alternative,2016,0.407,0.409,118,3081307
1984,Forever Paradise,Willie Chavez,Rock,2013,0.575,0.864,156,3131785
1985,Dream Love,Elizabeth Bell,R&B,2007,0.387,0.77,129,1423340
1986,Sky Night,Jeffrey Harris,Alternative,2015,0.351,0.696,103,7552006
1987,Dream Night,Katie Goodman,Pop,2023,0.505,0.694,125,12782940
1988,Sky Love,Michael Hanson,Pop,2004,0.51,0.927,106,2643282
1989,Night Night,Gregory Powell,Rock,2008,0.517,0.788,120,6828972
1990,Heart Love,Matthew Martin III,R&B,2013,0.298,0.674,103,4779752
1991,Love Forever,Wyatt Miranda,Hip-Hop,2021,0.833,0.654,149,4903977
1992,Sky Paradise,Karen Cortez,Soul,2020,0.518,0.354,118,5687551
1993,Dream Lonely,Alyssa King,Soul,2015,0.316,0.335,128,2073836
1994,Lonely Sky,Alexander Hill,Rock,2016,0.462,0.737,123,3459464
1995,Heart Shadow,Patrick Obrien,Alternative,2014,0.633,0.373,126,4215309
1996,Shadow Broken,Stacy Farley,Pop,2008,0.697,0.504,99,3614763
1997,Light Paradise,Luis Mendez,R&B,2007,0.778,0.446,114,2643511
1998,Forever Forever,Laura Dunn,Pop,2013,0.611,0.586,63,4335084
1999,Night Dream,Diane Harmon,Electronic,2005,0.7,0.705,122,4312847
2000,Sky Paradise,Rebecca Stephenson,Alternative,2013,0.525,0.266,116,6622309
